Tx_0 RSSI,Tx_1 RSSI,Tx_2 RSSI,Tx_3 RSSI,Tx_4 RSSI,Tx_5 RSSI,Tx_6 RSSI,Tx_7 RSSI,X_Coord,Y_Coord
-60,127,-67,-68,-75,-66,-75,-61,2,1
-59,-70,127,-69,127,-66,-75,-62,2,1
-59,-68,127,-71,-75,-66,-77,-61,2,1
-59,-70,127,-71,-77,-65,-76,-62,2,1
-60,-68,-68,127,127,-66,127,-61,2,1
-61,-68,-67,-74,-74,-66,-72,-60,2,1
-60,-69,-67,-73,127,-67,-76,-61,2,1
-59,-68,-69,-71,-74,-68,-74,127,2,1
-59,-67,-69,-71,-72,-66,-75,-62,2,1
-58,127,-70,-68,-74,-67,-75,-62,2,1
-60,-70,-69,127,-72,-66,-75,-62,2,1
-60,-72,-69,-71,-74,127,-74,-62,2,1
-60,-69,-70,-69,-74,-66,-77,-61,2,1
-59,-68,-68,127,-74,-65,-78,-61,2,1
-60,-68,-68,-71,-72,-66,127,127,2,1
127,-68,-68,-71,127,-68,-73,-62,2,1
-59,-69,-67,-71,127,-66,127,-62,2,1
-59,-69,-67,-71,-73,-66,127,-61,2,1
-59,-69,127,-69,-75,-65,127,-62,2,1
-59,-69,-68,-71,-74,-65,127,127,2,1
-59,-69,-68,-69,127,-66,-75,-61,2,1
-59,-70,127,-71,-76,-65,127,-62,2,1
-59,-69,-68,-70,-75,127,-76,-61,2,1
-59,-70,-67,-70,127,-67,-74,-62,2,1
-59,-70,-68,127,127,-65,-75,-61,2,1
127,127,127,-70,127,-65,-75,127,2,1
-59,-69,127,-72,-74,-65,-75,-62,2,1
-59,-69,-68,-71,-74,-65,127,-61,2,1
-59,-69,-68,127,-74,-65,127,127,2,1
-59,-69,-68,-71,127,127,127,-62,2,1
-59,-69,-67,-71,-73,127,127,-62,2,1
-59,-70,127,-72,127,-66,127,127,2,1
-59,-70,127,-72,127,127,-74,-62,2,1
-60,-70,-70,127,-76,-66,127,127,2,1
-59,-67,127,127,-73,-67,-74,-61,2,1
-60,-70,-67,127,-72,-67,-75,-62,2,1
-59,-72,-69,127,127,-67,-75,-61,2,1
-59,-75,-67,-71,-76,-65,-76,127,2,1
-59,-72,127,-70,-74,-66,-78,-62,2,1
-59,-73,-67,-70,-75,127,-77,-62,2,1
-58,-77,-67,-71,127,127,127,-62,2,1
-59,-81,-66,-71,-75,127,127,-63,2,1
-58,-73,127,127,-73,-67,-75,-62,2,1
-59,-73,127,-72,-73,-67,127,127,2,1
-60,127,-67,127,127,127,127,127,2,1
-60,127,-69,127,-73,127,-78,-62,2,1
-60,-73,-70,127,-76,-67,-78,127,2,1
-59,-72,-70,-71,-75,-66,-75,-61,2,1
-59,-70,127,127,-75,127,-73,127,2,1
-59,-70,-67,-69,-76,127,127,127,2,1
-60,127,-72,-70,-76,127,-76,127,2,1
-60,-71,-70,-68,-73,-68,-75,127,2,1
-60,-72,-70,-68,-77,127,-76,-62,2,1
-60,127,127,-69,-76,-66,127,127,2,1
-60,127,127,-68,-75,-66,-76,-62,2,1
-59,-73,-70,127,127,-66,127,-62,2,1
-62,-55,127,-78,-78,-72,127,-73,2,3
-61,-55,127,-78,-77,-71,127,-71,2,3
-61,-55,-71,-72,-77,127,127,-74,2,3
-62,-55,-72,-69,-76,-72,-79,-70,2,3
-61,-54,127,-78,-77,-71,-78,127,2,3
-62,-54,-71,-73,127,-69,127,-76,2,3
-62,-55,-70,127,-76,127,-81,-82,2,3
-61,-55,-71,-68,-79,-69,127,-70,2,3
-62,-55,127,-71,-83,-69,127,-76,2,3
-62,-55,-70,127,-83,127,127,-76,2,3
-60,-55,127,127,-80,127,-81,-72,2,3
-61,-54,-75,-71,-81,127,127,-80,2,3
127,-55,-70,127,-81,-69,127,127,2,3
-60,-55,127,-75,-77,127,-84,-81,2,3
-62,-55,-72,-75,-79,-72,127,127,2,3
-61,-53,127,-69,-82,127,-82,127,2,3
-60,-54,-70,-70,-81,-68,127,-81,2,3
-61,-55,-70,127,-82,-69,127,-79,2,3
-60,-53,-69,127,127,127,127,-77,2,3
-60,-55,-71,127,127,-71,127,-73,2,3
-62,-54,-68,-68,127,-70,127,127,2,3
-61,-54,-66,127,127,127,127,127,2,3
-60,-54,-67,-68,127,127,127,127,2,3
127,-54,-73,-70,127,127,127,-79,2,3
-62,-55,-67,-69,-83,127,127,127,2,3
-63,-55,-70,-76,-80,127,127,-68,2,3
-61,-53,-73,127,127,-71,127,-72,2,3
-60,-55,-74,-72,127,-71,127,-81,2,3
-60,-54,-74,127,127,127,127,-73,2,3
-61,-55,-75,127,127,127,127,-77,2,3
-63,-54,127,127,127,-70,127,-70,2,3
-61,-53,127,127,-82,127,127,-72,2,3
-62,-54,127,127,127,127,127,-78,2,3
-60,-53,-73,127,127,-70,127,-70,2,3
-61,-52,-72,127,127,-70,127,-71,2,3
-61,-54,-74,-66,127,-70,127,-70,2,3
-62,-55,127,-70,127,-70,-81,-70,2,3
-62,-54,-70,127,-81,127,127,-70,2,3
-63,-54,-68,127,127,127,127,-70,2,3
-62,-54,-68,127,-81,127,127,-70,2,3
-62,-55,127,127,-80,127,127,127,2,3
-62,-55,127,127,-80,-70,127,-71,2,3
-62,-54,-68,-73,127,-72,127,-74,2,3
-62,-54,127,-74,127,127,127,127,2,3
-62,-54,-68,-72,127,127,127,-71,2,3
-62,-55,-69,127,-79,-70,127,-71,2,3
-61,-55,-69,-73,127,127,127,-74,2,3
-61,-53,-73,-67,-82,127,-81,-70,2,3
-61,-53,-72,-64,127,127,127,-72,2,3
-62,127,-65,-67,127,127,127,-76,2,3
-63,-55,127,127,-81,-69,127,127,2,3
-62,-53,-67,-66,127,-70,127,-75,2,3
-60,-54,-66,127,-82,-70,127,-70,2,3
-62,-55,-68,-70,-78,-71,127,-73,2,3
-62,-55,-69,-70,127,-71,127,127,2,3
-62,-55,127,-73,127,-70,127,127,2,3
-62,-54,-70,127,127,127,127,-72,2,3
-62,-55,127,-69,127,-71,127,-76,2,3
-62,-54,-69,-71,-78,-70,127,-76,2,3
-62,-55,127,127,127,-70,127,-72,2,3
-62,-54,-69,-69,127,127,127,-71,2,3
-61,-54,-70,-67,127,-71,127,-71,2,3
-62,-55,-72,-73,-77,-71,127,-72,2,3
-62,-55,127,-70,127,-72,127,-74,2,3
-62,-54,-69,127,-77,-71,127,127,2,3
-62,-55,-69,127,-78,-70,127,-75,2,3
-61,127,-71,-73,-79,127,127,-73,2,3
-62,-55,127,127,127,-70,127,-79,2,3
-62,-54,127,-68,127,-70,127,-73,2,3
-61,-55,-73,-71,127,127,127,-73,2,3
-62,-54,-73,-78,-80,127,127,127,2,3
-62,-55,127,127,-81,-71,127,-71,2,3
-62,-56,127,127,127,127,127,-71,2,3
-62,-55,-71,-76,-82,127,127,-72,2,3
-61,-55,127,-71,-82,-70,127,-70,2,3
-61,-55,-67,-74,-78,-71,127,-68,2,3
-62,-55,-71,127,127,-75,-78,-68,2,3
-61,-55,-72,-70,127,-71,127,-73,2,3
-61,-55,-73,-69,127,127,127,127,2,3
-61,-54,-71,-69,127,-76,127,-72,2,3
-62,-59,-62,127,127,127,-81,127,2,5
-62,-58,-62,-66,127,-74,127,127,2,5
-62,-59,-62,-66,127,127,-74,-70,2,5
-62,127,-61,-65,127,127,-77,-69,2,5
-62,-58,127,-65,127,127,-77,127,2,5
-61,-59,-62,-65,127,127,127,-70,2,5
-61,-58,-62,-66,127,127,-78,-70,2,5
-61,-59,-61,-65,-77,127,127,-65,2,5
-62,-59,-62,-65,-75,-83,127,127,2,5
-61,-60,-63,-64,127,127,127,127,2,5
-61,-59,-61,127,127,-76,127,-70,2,5
-61,-59,-62,-69,127,127,127,-69,2,5
-61,-59,-61,-66,-75,-76,127,-68,2,5
-61,-58,-62,127,127,127,127,-68,2,5
-61,-58,-62,-65,127,-76,127,-68,2,5
-61,-58,-62,-66,127,127,-73,127,2,5
-61,-60,127,-65,-76,127,-73,-68,2,5
-61,-59,-62,-65,-76,127,-74,-67,2,5
-61,-58,-62,-65,-76,127,-74,-67,2,5
127,-58,-62,-65,127,-75,127,-68,2,5
-61,-58,-62,-64,127,127,127,-68,2,5
-61,-58,-62,127,-75,127,-72,-68,2,5
-61,-58,-62,-65,127,-76,-72,-68,2,5
-61,127,-62,127,127,127,127,127,2,5
127,-58,-61,-66,127,-75,127,-66,2,5
-61,-58,-62,-65,127,127,127,-68,2,5
-62,-58,-62,-65,127,127,-74,127,2,5
127,127,-62,-65,127,127,-73,-67,2,5
-61,-58,-62,127,127,127,-74,-69,2,5
-61,-58,-62,-65,127,127,-75,-68,2,5
-61,-58,-62,-65,127,127,127,-68,2,5
-61,-59,-62,127,127,-76,127,127,2,5
-61,-59,-62,-66,127,127,127,127,2,5
-61,-59,-62,127,127,127,-74,-68,2,5
-61,-58,-61,-66,-76,-77,-76,-70,2,5
-62,-59,-61,-65,127,127,-75,-69,2,5
-61,-59,127,127,-74,127,127,-67,2,5
127,-59,-62,-65,127,-77,-73,-69,2,5
127,-59,-63,127,127,127,127,127,2,5
127,-59,-62,-65,127,-76,-73,-68,2,5
-61,-58,127,-65,127,127,-73,-69,2,5
-61,-58,-62,127,-73,-77,127,127,2,5
127,127,-62,127,-74,-77,-73,-67,2,5
-61,-58,-62,-65,-75,127,127,-68,2,5
-62,-58,-62,-65,127,-78,-74,-68,2,5
-62,-59,-63,127,127,127,127,127,2,5
-62,-59,-62,127,127,-77,-72,-70,2,5
-61,-59,-62,-65,127,-75,127,-68,2,5
-61,-58,-62,-65,-75,-75,127,-69,2,5
-61,-59,-62,-65,-75,127,-73,-68,2,5
127,-58,-62,127,127,127,-72,-68,2,5
-61,127,127,127,127,-75,-73,127,2,5
-61,-58,-61,127,-77,127,-73,-68,2,5
127,-58,127,127,127,127,127,127,2,5
-61,-58,127,-66,127,-75,127,-69,2,5
127,-59,-62,-65,127,127,-73,-69,2,5
127,127,-62,-65,127,127,127,127,2,5
-61,-58,-62,127,127,127,127,-68,2,5
-61,-59,-62,-66,-78,127,-75,-68,2,5
127,-58,127,-65,127,127,-73,-68,2,5
-62,-59,-61,-66,127,127,-74,127,2,5
-62,-58,127,127,127,127,-72,-69,2,5
127,-58,-62,127,127,127,-74,127,2,5
-62,-59,-62,-66,-77,-78,127,-69,2,5
-61,-58,-62,-62,-76,127,127,127,2,5
127,-59,-62,-65,-77,127,127,-68,2,5
-62,-59,-62,-65,127,127,127,-69,2,5
-61,127,-62,-65,127,127,-72,-68,2,5
-61,-58,-62,-65,127,127,-73,-68,2,5
-62,-58,127,-65,127,-76,-72,-69,2,5
-61,-59,-62,127,127,127,-72,127,2,5
-62,-58,-62,-65,127,127,127,127,2,5
-61,-58,-62,-65,127,127,-72,-68,2,5
-61,-58,-62,127,127,127,-73,-68,2,5
-61,-59,-62,-65,127,127,127,-68,2,5
-61,-58,-62,-65,127,-76,-72,127,2,5
-61,-59,-62,-65,127,-78,127,-69,2,5
-61,-58,-62,-65,127,127,-72,-69,2,5
127,-66,-79,-63,127,127,127,-73,5,7
-73,-64,-82,-63,127,127,-77,127,5,7
-71,-64,127,127,-75,-70,-76,-74,5,7
-73,-66,-81,127,127,127,127,-74,5,7
127,-66,-78,127,127,-70,127,127,5,7
127,-65,-79,-63,-74,127,-77,127,5,7
127,-66,-79,-63,-76,127,-74,127,5,7
-74,-64,-79,-63,-76,127,127,-73,5,7
127,-66,-77,-62,-75,-72,127,-75,5,7
-75,-66,-80,127,-76,127,127,-75,5,7
-73,-65,127,-63,-77,-71,-77,127,5,7
-74,-66,-77,-62,127,-71,127,-71,5,7
127,-65,127,-63,127,-73,127,127,5,7
-74,127,-80,-62,-74,127,127,127,5,7
127,-65,-79,-63,-74,-72,-73,127,5,7
-75,-65,-80,-62,127,-72,127,127,5,7
127,-67,-80,-62,127,-72,-77,127,5,7
-76,-66,-79,-62,-72,127,127,-79,5,7
-76,-65,-80,127,127,127,127,127,5,7
-74,-66,-79,127,-73,-72,127,127,5,7
-75,-66,127,-63,-74,-72,127,127,5,7
-74,127,-80,-63,-73,127,127,127,5,7
127,-65,127,-62,127,127,127,127,5,7
-76,-66,-78,-63,127,127,-79,-78,5,7
-74,-66,127,-62,-76,127,-78,-76,5,7
-73,-67,127,-62,-72,127,127,127,5,7
-73,-66,-78,-63,-73,127,127,-73,5,7
-75,-65,-79,-63,-74,-74,127,-73,5,7
-74,-65,-79,-65,-74,127,-79,127,5,7
-73,-65,-79,127,-73,-75,127,-73,5,7
-73,-65,-79,127,-73,127,-77,-73,5,7
-78,-66,-79,-63,127,127,-79,-79,5,7
-76,-66,-81,-63,127,127,-78,127,5,7
-76,-65,-77,-63,-72,127,127,-81,5,7
-77,127,-79,127,-73,-72,-76,-78,5,7
127,-66,-78,-63,127,127,-77,-79,5,7
127,-67,127,-63,-71,-71,127,-77,5,7
-75,-66,-81,-63,127,127,-77,-81,5,7
-76,-66,127,-63,-72,127,-77,127,5,7
127,-65,-80,-63,-73,-71,127,-77,5,7
127,-66,-79,127,-70,127,-79,127,5,7
-77,-66,127,-63,127,127,-79,127,5,7
-79,-65,-77,-63,-72,127,127,127,5,7
127,-66,127,-65,127,127,-78,-85,5,7
-74,-67,-76,-63,-71,-74,-81,-78,5,7
-74,-67,-76,-64,-72,-74,127,127,5,7
-74,-66,-77,-64,-72,127,127,-76,5,7
-75,-67,-76,-64,-71,-72,127,-79,5,7
127,-66,-74,-63,-75,-70,-82,-77,5,7
-75,-66,127,-64,127,127,-81,-76,5,7
127,-66,-77,127,-74,127,-77,-77,5,7
-75,127,-77,-64,-73,127,-78,-77,5,7
127,-67,-78,-64,127,127,127,127,5,7
-75,127,127,-65,127,127,-81,-74,5,7
-73,127,-78,-65,127,127,127,-74,5,7
-61,-64,127,-71,-69,-71,127,-77,1,0
-61,-67,-72,127,127,-71,127,-77,1,0
-62,-67,-72,-71,-71,-71,127,-77,1,0
-61,-68,-71,-70,-71,-71,127,127,1,0
-61,-66,-72,-68,-69,-71,-82,-78,1,0
-61,-67,-72,-69,-70,-72,127,-78,1,0
-61,-66,-72,-68,-71,-72,127,-79,1,0
-61,-66,-71,-68,-69,-71,127,-78,1,0
-61,-66,-72,-68,-69,-72,127,-79,1,0
-61,-68,-71,127,127,-72,-83,-77,1,0
-60,-68,-71,127,-70,-71,127,-79,1,0
-61,-65,-72,127,-70,127,127,-80,1,0
127,-65,127,-69,127,-68,127,-80,1,0
-61,-66,127,-68,-67,-70,127,-79,1,0
-62,-65,-71,-68,127,127,-81,-76,1,0
127,-65,-71,-69,-70,-69,127,-78,1,0
-61,-64,-71,-68,-70,-69,-81,-78,1,0
-61,-65,-72,-69,-70,127,127,-78,1,0
-61,-65,-71,-69,-70,-70,-82,-77,1,0
-61,-66,-71,-70,-69,127,127,-80,1,0
-61,-65,-72,-69,127,-69,127,-78,1,0
-61,-66,-71,-70,-70,-70,127,-77,1,0
-61,-70,-72,-68,127,-70,127,-77,1,0
-61,-67,127,-71,-70,-70,127,-79,1,0
-62,-66,-70,-70,-69,127,127,-78,1,0
-61,-65,-71,-70,-70,127,127,-77,1,0
-61,-68,-71,-69,-70,127,127,-76,1,0
-61,-69,-71,-70,-70,-70,-85,-77,1,0
127,-67,-71,-70,-70,127,127,-76,1,0
-61,-64,-73,-70,-70,-70,-85,-76,1,0
-61,-65,-71,-71,-70,-70,127,-77,1,0
-61,-68,-71,127,-70,-71,-82,-77,1,0
-61,127,-70,127,-69,-70,127,-78,1,0
-60,-67,-71,-70,-69,-71,127,-76,1,0
-61,-68,-71,-70,-69,127,127,-78,1,0
127,-70,-71,-70,-69,-70,127,-78,1,0
-61,-70,-71,-70,-69,-70,127,-78,1,0
-61,-70,-71,-70,-70,127,127,-78,1,0
-61,-67,-70,-70,-69,-70,127,127,1,0
-61,-68,-70,127,-69,-70,-83,-77,1,0
-61,-68,-70,-71,-69,-70,127,-79,1,0
-61,-66,-70,127,-70,127,-82,-77,1,0
-60,-67,-70,-71,127,-70,-82,127,1,0
-61,-67,-70,-70,-70,127,127,-77,1,0
-60,-67,-70,-71,-69,127,127,-77,1,0
-61,-66,-70,-71,-69,-70,127,-77,1,0
-61,-66,-70,-70,-70,-70,-82,-77,1,0
-61,-67,-70,-70,-70,127,-82,-78,1,0
-61,-66,-70,127,-69,-71,-81,-78,1,0
-60,-67,-70,-70,-70,-71,-82,-77,1,0
-61,-67,-72,127,-69,-71,127,-77,1,0
127,-66,-72,-71,-70,-70,127,-77,1,0
-61,-66,-71,-71,127,-70,-82,-77,1,0
-60,-67,-71,127,127,127,127,-77,1,0
-60,-66,-71,-72,-70,-70,-82,-76,1,0
-61,-66,-71,-71,-69,-71,127,-77,1,0
-61,-66,127,-72,127,127,127,-77,1,0
-61,-66,-70,-71,-69,127,127,-77,1,0
-61,-66,-70,-71,-69,127,127,-77,1,0
-61,-66,-70,-71,-69,127,127,-78,1,0
-61,-65,-71,-71,127,127,127,-77,1,0
127,-66,-70,-72,-69,-71,-82,127,1,0
-61,-68,-71,-71,-69,-70,-81,-79,1,0
-60,-66,-70,-72,127,-70,-82,-78,1,0
-60,-65,-70,-72,-69,-70,-81,-79,1,0
-60,-66,-70,-72,127,-70,127,-77,1,0
-61,-65,-72,-72,127,-70,127,-77,1,0
-61,-68,-73,-71,-70,-70,-81,-77,1,0
-61,-67,-73,-71,-69,127,127,-78,1,0
-60,-68,-72,-71,-69,-70,-81,-78,1,0
-61,-68,-72,-71,-69,127,127,-76,1,0
-62,-68,-73,127,-69,-71,127,-76,1,0
-61,-66,-71,-71,-70,-70,127,-76,1,0
-61,-67,-71,-71,-70,127,127,-78,1,0
-61,-67,-71,-71,-70,-71,127,-77,1,0
-61,-67,-71,-70,-70,-71,127,-77,1,0
-60,-67,127,-71,-70,-71,127,-77,1,0
-61,-67,-69,-71,-69,-70,127,-76,1,0
-61,-67,-71,-72,-70,-71,127,-77,1,0
-61,-68,-72,127,-70,-70,127,-76,1,0
-61,-67,-71,-72,127,-70,127,-76,1,0
-61,-67,-71,-72,-70,-70,127,-76,1,0
-61,-67,-73,-73,-70,-69,127,-78,1,0
-61,-67,-71,-71,127,-71,127,-78,1,0
-61,-67,-71,127,-70,-71,127,-77,1,0
-61,-68,-71,127,-70,-70,127,-78,1,0
-61,-67,-71,127,-70,-71,127,-77,1,0
-61,-67,-71,127,-69,-70,127,-76,1,0
-61,-65,-71,127,127,-70,127,-74,1,0
-64,-66,-71,-71,-69,127,127,-75,1,0
-61,-66,-71,127,-70,127,127,127,1,0
-62,-67,-71,-72,-69,-70,127,-78,1,0
127,-66,-72,-69,-70,-70,127,127,1,0
-61,-68,-70,127,-69,-70,127,-77,1,0
-61,-65,-72,-69,-70,-70,127,-77,1,0
-60,-65,-71,127,-70,127,127,-77,1,0
-61,-66,-71,-69,-70,-70,127,-77,1,0
-61,-66,-71,-69,127,-70,127,-77,1,0
-61,-67,127,-70,127,-70,127,-76,1,0
127,127,-71,-70,127,-69,127,-76,1,0
-59,-61,-69,-61,127,-63,-68,-84,0,2
-59,-62,-68,-61,-80,-63,-69,127,0,2
-60,-64,-69,-61,-79,-63,-69,127,0,2
-59,-63,127,-61,-79,-63,-69,-85,0,2
-60,-64,-69,-61,-80,-63,-70,127,0,2
-60,-63,-69,-61,-80,-63,-69,127,0,2
-60,-63,-68,-61,-76,-65,-70,-78,0,2
-58,-64,-72,-63,-77,-63,-69,-86,0,2
-60,-65,-71,-61,-75,-63,-70,127,0,2
-60,-64,-71,-61,-77,-63,-69,127,0,2
-60,-64,-71,-61,-77,-63,-69,127,0,2
-60,-64,127,-61,-77,127,-71,-79,0,2
-58,-62,127,-61,-82,-64,-70,-82,0,2
-60,-61,-71,-60,-81,-63,-69,127,0,2
-60,-62,-71,-61,127,-64,-68,-83,0,2
-60,-63,-73,-60,-81,-64,-69,127,0,2
-60,-61,127,-60,-82,-63,-69,-81,0,2
-60,-61,-73,-60,127,-63,-69,127,0,2
-60,-61,-74,-61,-81,-63,-68,127,0,2
-60,-62,-72,-60,-79,-63,-69,-81,0,2
-60,-62,-72,-60,-80,-63,-68,-82,0,2
-60,-62,127,-60,-78,-63,-69,127,0,2
-61,-61,-72,-60,-80,-63,-69,-82,0,2
-61,-60,-73,-60,-79,-63,-67,127,0,2
-61,-61,-73,-60,-78,-64,-68,127,0,2
-60,-61,127,-60,-78,-63,-69,127,0,2
-60,-63,-71,-60,127,-63,-69,-83,0,2
-60,-63,-72,-60,-84,-63,-69,127,0,2
127,-63,127,-60,-79,-63,-69,-82,0,2
-60,-62,-71,-60,-79,-64,-69,-82,0,2
-60,-62,-71,-60,127,-64,-69,127,0,2
-60,-61,-73,-60,127,-62,-68,127,0,2
-60,-60,-72,-61,-80,-63,-69,127,0,2
-60,-60,127,-59,-81,-63,-69,127,0,2
-60,-63,-73,-60,-78,-63,-69,127,0,2
-61,-60,-73,-60,127,-63,-68,127,0,2
-60,-64,-73,-60,127,-64,-69,127,0,2
-60,-62,-73,-60,-80,-63,-69,127,0,2
-60,-60,-72,-60,-78,-63,-68,-83,0,2
-60,-60,-72,-60,-80,-63,127,127,0,2
-60,-61,127,-59,-81,-63,-68,127,0,2
-61,-62,-73,-61,127,-63,-68,127,0,2
-60,-60,127,-60,-82,-63,-68,-84,0,2
-61,-61,-74,-60,127,-64,-69,127,0,2
-60,-61,127,-61,127,-63,-68,127,0,2
-60,-60,-73,-60,127,-63,-69,127,0,2
-61,-61,-72,-60,127,-64,-68,127,0,2
-60,-62,-73,-60,127,-63,-69,127,0,2
-59,-61,-73,-60,127,-64,-68,127,0,2
-59,-62,-72,-61,-79,-63,-69,127,0,2
-60,-61,-73,-60,127,-63,-68,127,0,2
-59,-58,-71,127,-78,-63,-69,127,0,2
-60,-60,-72,-60,-79,-63,-69,127,0,2
-61,127,-69,127,-83,-64,-69,127,0,2
-60,-64,-74,-60,127,-64,-69,127,0,2
-60,127,-74,-60,-80,-64,-68,127,0,2
-61,-62,127,-61,127,-64,-69,-84,0,2
-60,-63,-74,127,-84,-64,-69,127,0,2
-58,-64,-73,-60,-78,-64,-70,127,0,2
127,-64,-71,-61,127,-63,-67,127,0,2
127,-63,-73,-60,-81,-64,-68,127,0,2
-58,-61,-72,-60,127,-64,-69,127,0,2
-60,-63,-72,-60,-81,-64,-67,127,0,2
-60,-64,-73,-60,-80,-64,-69,127,0,2
-59,-63,-72,-59,-78,-64,-68,127,0,2
-60,-63,-71,-59,-78,-64,127,127,0,2
-60,-63,-71,-61,127,-63,-68,127,0,2
-58,-63,-70,-60,127,127,-69,127,0,2
-59,-62,-72,-60,127,-63,-69,127,0,2
-59,-61,-71,-60,-79,-63,-69,127,0,2
-59,-61,-72,-60,-79,-63,-68,127,0,2
-60,-61,-71,-60,-79,-63,-68,127,0,2
-60,-60,127,-60,-79,-63,-68,127,0,2
-60,-60,-71,-59,-80,-64,-69,-84,0,2
-60,-60,-72,-60,-80,-64,-69,127,0,2
-58,-63,127,-60,-81,-64,-69,127,0,2
127,-64,127,-59,127,-63,-69,127,0,2
-59,-65,-74,-60,-82,-64,-69,127,0,2
-58,-63,-71,-60,127,-64,127,127,0,2
-58,-63,127,-60,127,-65,-69,127,0,2
-60,-65,-73,-61,-79,-63,-69,127,0,2
-60,-64,-72,-61,127,-63,-69,127,0,2
-60,-63,-72,-61,-82,-63,-68,-81,0,2
-60,-62,-69,-60,127,-63,-70,127,0,2
-59,-64,-73,-61,-77,-63,-69,127,0,2
127,-63,-72,-62,127,-63,-69,127,0,2
-59,-64,-72,-60,-81,-63,-69,127,0,2
-60,-62,127,-60,127,-63,-69,127,0,2
-60,-62,-72,-60,-79,127,-69,127,0,2
-59,-63,-73,-60,127,-63,127,127,0,2
-59,-65,-70,127,-82,-64,-69,127,0,2
-60,-63,127,-61,127,-63,-69,127,0,2
-60,-61,-71,-60,127,-63,-69,127,0,2
-60,-61,-71,-60,-78,-63,-68,127,0,2
-60,-62,127,-60,-79,-64,-69,127,0,2
-59,-62,-72,-60,-80,-63,-69,127,0,2
-60,-63,-72,127,127,-64,-70,127,0,2
-60,-61,-71,-60,127,-64,-69,-83,0,2
127,-62,-70,-60,-78,-64,-69,127,0,2
-59,-62,-71,127,-80,-63,-70,127,0,2
-56,-49,-62,-58,127,-71,127,-78,0,3
-57,-48,-62,-58,127,-71,127,-76,0,3
-57,-50,-62,-59,127,-71,127,-76,0,3
-57,-51,-62,-58,127,127,127,127,0,3
-57,-49,-62,-58,127,-71,127,-76,0,3
-57,-50,-62,-58,127,-70,127,-76,0,3
-57,-49,-62,-58,-80,-70,127,127,0,3
127,-49,-62,-58,127,127,127,-77,0,3
-57,-49,-62,-58,-79,-71,127,-76,0,3
-57,-49,-62,-58,127,127,127,-76,0,3
-57,-49,-61,-58,-79,-71,127,-76,0,3
-58,-49,-62,-58,127,-70,127,-76,0,3
-57,-49,-62,-58,127,-70,127,-76,0,3
-57,-50,-61,-58,-80,-70,127,-76,0,3
-57,-49,-62,-58,-79,-70,127,-76,0,3
127,-51,-62,-58,-79,-71,127,127,0,3
-57,-51,-62,127,-79,-71,127,-76,0,3
127,127,-62,-58,127,-70,127,127,0,3
-57,-50,-62,-58,-79,-70,127,127,0,3
-57,-49,-62,-58,-81,-71,127,127,0,3
-57,-49,-62,-58,127,-70,127,-77,0,3
-57,-49,-62,-58,127,127,127,-76,0,3
-57,-49,-62,-58,127,-71,127,127,0,3
-57,-49,-63,-58,-80,127,127,-77,0,3
-57,-49,-62,-58,127,-71,127,127,0,3
-57,-49,127,-58,127,-71,127,127,0,3
-57,-49,-62,-58,-81,-70,127,-76,0,3
-57,127,-62,-57,-81,-70,127,-77,0,3
-57,-50,-62,-58,-80,127,127,-76,0,3
-57,-49,-62,-58,-80,-71,127,-76,0,3
-57,-50,-61,-58,-81,-70,127,-76,0,3
-57,-51,-61,-58,127,127,127,127,0,3
-57,-50,-61,-58,-80,-70,127,127,0,3
-57,-49,-62,-58,-80,-70,127,-76,0,3
-57,-49,-61,-58,-79,-70,127,-76,0,3
-57,-49,-62,-58,-78,127,127,127,0,3
-57,-49,-62,-58,127,-71,127,-76,0,3
-57,-49,-62,-58,127,-70,127,-76,0,3
-57,-49,-62,-58,127,-70,-86,-76,0,3
-57,-50,-62,-58,127,127,127,127,0,3
-57,-49,-62,-58,127,-70,127,127,0,3
-57,-50,-62,-58,-79,127,-85,-76,0,3
-57,-49,-61,-58,-78,127,127,-76,0,3
-57,-49,-62,-58,127,-71,127,127,0,3
-57,-49,127,-58,127,-71,127,127,0,3
-57,-50,-62,-58,127,-70,127,127,0,3
-57,-49,-62,-58,-81,-71,127,127,0,3
-57,-49,-59,-58,-80,-70,127,-76,0,3
-57,-51,-62,-58,127,-70,127,127,0,3
-57,-48,-62,-58,127,-71,127,127,0,3
127,-50,-62,-58,-80,-71,127,-77,0,3
-57,-48,-62,-58,-81,-74,127,127,0,3
-57,-49,127,-58,-80,-70,127,127,0,3
-58,-49,-62,-58,-80,-70,127,-74,0,3
-57,-49,-62,-58,-81,-70,127,-76,0,3
-57,-48,-62,-58,-80,-70,127,-76,0,3
-57,-50,-62,-58,127,-70,127,-76,0,3
-57,-50,-62,-58,127,-70,127,127,0,3
-57,-48,-62,-59,-80,-70,127,-76,0,3
-57,127,-61,-58,-80,127,127,127,0,3
-57,-48,-62,127,-79,-70,127,127,0,3
-57,-49,-62,-58,-79,-70,127,-76,0,3
-57,-47,-61,-58,-79,-70,127,127,0,3
-57,-49,-62,-58,127,-70,127,-76,0,3
-57,-50,-62,-58,-79,-70,127,-76,0,3
-57,-49,-62,-58,-81,-71,127,127,0,3
-57,-51,-62,-58,127,-70,-84,-76,0,3
-57,-48,-62,-58,127,-70,127,-76,0,3
-57,-49,-62,-58,127,-71,127,127,0,3
