Timestamp,RSSI
365054,-89
365063,0
365075,-87
365083,-88
365093,0
365101,-86
365110,0
365120,0
365130,-91
365139,0
365145,0
365154,-88
365163,-85
365173,-84
365178,-88
365193,-89
365202,-85
365210,-85
365218,0
365224,0
365233,-88
365243,-89
365248,0
365254,0
365265,0
365273,-86
365285,-88
365294,-88
365303,-88
365315,-83
365324,-87
365337,-86
365343,-86
365355,-87
365363,-84
365373,-85
365383,-88
365393,0
365398,0
365404,0
365417,-89
365427,-88
365436,-88
365450,-87
365463,-89
365476,-88
365485,-88
365498,-86
365507,0
365513,0
365524,-84
365533,-88
365546,-86
365556,0
365563,0
365573,-88
365586,-87
365599,-85
365608,0
365614,0
365625,0
365633,-85
365641,0
365647,-88
365656,-88
365667,-89
365676,-89
365684,0
365699,0
365705,0
365714,-84
365727,-84
365736,-84
365743,-87
365751,-84
365760,-87
365768,-90
365777,-84
365786,-84
365795,-84
365804,-88
365817,0
365823,0
365835,-87
365843,-87
365854,-88
365866,-87
365876,-87
365884,0
365893,0
365903,-85
365909,0
365919,0
365928,-88
365937,0
365943,0
365952,0
365962,-88
365970,-87
365983,-87
365995,-88
366006,-88
366011,0
366017,-85
366027,-85
366038,-87
366047,-89
366057,-87
366067,-87
366071,-86
366082,0
366091,-86
366104,-86
366113,-85
366121,-86
366134,-86
366143,-87
366157,-84
366167,-84
366176,-84
366183,-85
366198,-88
366207,0
366213,0
366226,0
366236,-89
366241,-88
366250,-84
366261,-88
366275,-88
366285,-88
366291,-83
366306,-92
366316,-92
366326,-84
366330,-86
366340,-86
366346,-85
366360,-87
366370,-87
366377,-86
366392,-88
366403,-85
366413,-86
366426,-88
366433,-85
366443,-87
366448,0
366455,0
366469,0
366475,0
366483,-86
366493,-86
366498,-87
366508,-87
366510,0
366516,0
366526,-88
366531,-89
366540,0
366546,0
366557,-87
366566,-87
366576,-85
366587,-85
366596,-84
366606,-88
366616,-88
366623,0
366633,-88
366643,-85
366648,0
366654,0
366663,-85
366674,0
366683,-87
366694,-83
366703,-86
366716,-87
366723,-87
366731,-84
366743,0
366753,-83
366758,-86
366764,-86
366773,-85
366784,-87
366793,-86
366801,-83
366810,-85
366820,-85
366823,0
366833,-87
366844,-85
366856,0
366870,-87
366880,-87
366887,-86
366897,-86
366905,-86
366913,-85
366923,-87
366928,-86
366937,0
366943,0
366953,-86
366963,0
366973,-84
366978,-87
366984,-87
366993,-88
367003,-86
367008,-88
367014,-88
367023,-87
367034,0
367043,-86
367053,-87
367061,-86
367070,-86
367082,-89
367091,-86
367104,-87
367113,-83
367125,-85
367133,-90
367145,-87
367153,-86
367165,-89
367174,-85
367183,-89
367194,0
367203,-87
367211,-89
367222,-87
367231,0
367237,0
367249,-87
367258,-86
367268,-86
367273,-86
367284,0
367293,-88
367303,-86
367309,-86
367313,-88
367323,-89
367329,-89
367333,-87
367346,-87
367356,-87
367369,-87
367375,-87
367384,-88
367393,-90
367403,-86
367411,-88
367425,0
367437,0
367443,0
367457,-88
367466,-88
367476,-87
367485,-89
367494,-85
367503,-83
367515,-87
367524,-85
367533,-87
367545,-87
367555,0
367568,-86
367574,-86
367584,0
367591,-86
367600,-88
367606,-88
367613,0
367624,-89
367638,0
367644,0
367653,-88
367663,-89
367674,-87
367687,-88
367696,-85
367705,-85
367714,-86
367723,-87
367733,-88
367739,-87
367748,-86
367754,-86
367763,-86
367775,0
367785,-88
367793,0
367803,-89
367811,-83
367821,-86
367832,-91
367841,-86
367853,-87
367865,-90
367874,-83
367884,0
367890,0
367896,-86
367901,-89
367914,-82
367923,-86
367933,-90
367938,-89
367947,-87
367957,-87
367966,0
367973,0
367983,0
367994,-88
367996,-88
368012,-88
368022,-86
368034,0
368043,-88
368056,-88
368066,-82
368072,-88
368083,-90
368089,-87
368103,-82
368105,-82
368117,-86
368123,-86
368136,-82
368143,0
368156,-86
368169,0
368175,0
368186,0
368197,-90
368210,-88
368217,-88
368229,-88
368242,-82
368251,-88
368261,-86
368273,-87
368282,0
368289,-84
368299,-89
368305,-89
368318,-86
368324,-86
368333,-90
368343,-85
368359,-85
368365,-85
368374,-90
368385,0
368393,-88
368406,-88
368417,0
368424,0
368433,-89
368445,-88
368457,-86
368467,-86
368473,0
368479,0
368485,0
368494,-88
368506,-89
368513,0
368523,-89
368533,-87
368539,-87
368547,0
368553,0
368565,-90
368575,0
368583,0
368594,-84
368603,-89
368617,-90
368623,-90
368633,-86
368643,0
368653,-89
368659,-89
368665,-88
368670,-88
368680,-88
368684,0
368694,-88
368707,0
368713,0
368723,-87
368729,-85
368740,0
368747,0
368753,0
368765,-82
368778,0
368784,0
368793,-90
368803,-87
368810,-88
368825,0
368834,-86
368844,-85
368854,-86
368866,0
368874,-88
368887,-85
368898,-85
368908,-88
368919,-88
368924,-86
368933,-83
368943,-85
368952,-89
368964,-85
368978,0
368985,0
368994,-84
369003,-86
369013,-88
369023,-86
369030,-87
369040,-87
369043,0
369053,-88
369059,-86
369069,0
369075,0
369088,-85
369107,-83
369118,-83
369123,-86
369131,-86
369141,-86
369150,0
369157,-89
369167,-89
369173,-88
369184,-85
369193,-87
369203,-88
369209,-88
369216,0
369223,0
369237,-89
369247,-89
369251,0
369257,-86
369268,-89
369278,-89
369284,-85
369293,-89
369303,-85
369314,-88
369327,0
369333,0
369343,-90
369350,-85
369357,-88
369368,-88
369373,-86
369383,-87
369391,0
369397,0
369403,0
369411,0
369423,-86
369433,0
369439,0
369445,-88
369455,-86
369465,0
369471,-89
369477,-89
369480,-84
369487,-90
369498,-90
369503,-88
369516,0
369529,-88
369535,-88
369548,-90
369560,-91
369567,0
369574,0
369588,-87
369598,-87
369604,0
369609,0
369615,0
369624,0
369637,0
369643,0
369653,-90
369659,-87
369670,-88
369685,-86
369698,-87
369710,0
369716,0
369723,-86
369733,-86
369743,-87
369747,0
369753,0
369763,-88
369773,-87
369777,-87
369783,-87
369793,-84
369798,-86
369808,0
369814,0
369824,0
369832,-88
369843,-88
369853,-89
369859,-90
369873,0
369887,0
369893,0
369903,0
369909,0
369915,0
369923,-88
369933,0
369939,0
369945,-88
369953,0
369963,-89
369972,0
369981,0
369987,-86
369999,-90
370009,-90
370015,-86
370025,-88
370035,0
370040,0
370046,0
370053,-89
370063,-86
370072,-87
370083,-85
370092,0
370107,0
370113,0
370122,0
370136,0
370143,0
370153,0
370159,0
370167,0
370173,0
370185,-88
370195,0
370201,-88
370214,0
370223,-89
370235,0
370249,0
370255,0
370265,-89
370269,0
370275,0
370285,0
370294,-87
370303,-89
370317,-91
370323,-91
370334,-88
370343,-90
370355,-87
370368,0
370374,0
370386,0
370393,0
370404,-90
370416,0
370425,0
370433,-88
370444,0
370458,0
370464,0
370474,0
370484,-86
370497,0
370503,0
370513,0
370519,0
370526,-91
370533,0
370543,0
370545,0
370555,-87
370566,-89
370573,0
370584,-90
370590,-90
370594,0
370605,0
370619,-86
370625,-86
370639,0
370646,0
370653,0
370666,0
370673,0
370684,0
370694,0
370704,-87
370717,0
370723,0
370733,-89
370745,0
370757,-89
370766,-89
370773,-88
370783,0
370789,0
370795,0
370805,0
370812,0
370821,0
370827,0
370833,0
370845,0
370857,-87
370863,-87
370873,-89
370878,-85
370885,-85
370893,0
370907,0
370914,0
370926,0
370933,0
370945,0
370954,-86
370964,-87
370966,-87
370974,0
370986,-88
370993,-88
371006,0
371013,-89
371023,0
371032,-90
371046,0
371053,0
371066,0
371074,0
371086,-87
371094,0
371108,-85
371114,-85
371127,0
371133,0
371143,0
371153,0
371159,0
371165,0
371173,-89
371187,0
371194,0
371206,-89
371213,0
371221,0
371227,0
371233,0
371243,0
371247,0
371254,0
371264,0
371276,0
371283,-87
371295,0
371305,0
371310,0
371316,0
371323,0
371336,0
371343,0
371355,-84
371365,0
371374,-89
371384,0
371386,0
371395,0
371406,-86
371419,-87
371428,-90
371442,0
371450,-87
371456,-87
371469,0
371475,0
371485,0
371490,0
371496,0
371503,-88
371514,-87
371526,0
371533,-90
371543,0
371547,0
371553,0
371565,-89
371575,0
371589,0
371595,0
371605,0
371615,0
371628,0
371634,0
371647,0
371653,0
371664,0
371674,0
371684,0
371692,-89
371703,-87
371713,0
371718,-86
371724,-86
371734,-84
371739,0
371745,0
371755,-87
371760,-87
371766,-87
371773,-84
371784,0
371794,0
371806,0
371813,0
371823,-89
371830,0
371836,0
371844,0
371853,-89
371864,0
371874,-87
371884,0
371890,0
371896,0
371903,0
371913,-91
371925,0
371938,-84
371944,-84
371955,-91
371966,-86
371973,0
371983,0
371991,0
371997,-84
372003,-84
372016,0
372026,-85
372039,-89
372045,-89
372056,-84
372063,0
372074,-85
372088,0
372095,0
372105,0
372114,-87
372127,0
372133,0
372143,0
372153,0
372163,-89
372174,0
372184,-89
372193,-84
372201,-89
372211,0
372217,0
372230,-90
372236,-90
372243,-89
372249,0
372255,0
372265,0
372274,0
372280,0
372286,0
372294,-84
372305,0
372307,-90
372319,0
372325,0
372335,0
372344,-91
372355,0
372366,0
372373,-89
372381,-89
372387,0
372393,0
372405,-86
372416,0
372423,0
372429,-86
372439,-86
372447,-90
372453,-90
372464,0
372473,-84
372483,0
372488,0
372494,0
372504,0
372508,0
372514,0
372526,0
372533,-86
372545,0
372554,0
372564,-91
372577,-89
372589,-86
372600,-87
372613,0
372621,-90
372627,-90
372635,-90
372644,0
372654,0
372663,-84
372673,-93
372676,-93
372684,-89
372694,-86
372706,0
372713,-85
372724,0
372736,0
372743,-84
372749,-85
372756,-89
372770,-84
372776,0
372783,0
372789,0
372795,0
372804,-88
372813,-87
372826,0
372833,-89
372839,0
372845,0
372855,0
372859,-88
372869,-89
372880,0
372887,0
372893,0
372905,-84
372913,-89
372926,0
372933,0
372946,-86
372953,-89
372959,0
372965,0
372975,0
372980,0
372986,0
372993,0
373003,-88
373009,0
373015,0
373024,-91
373030,0
373036,0
373043,0
373049,0
373055,0
373065,0
373069,0
373075,0
373086,0
373093,-86
373107,-90
373114,-90
373124,-88
373135,0
373147,-88
373156,-88
373163,0
373171,-86
373177,0
373183,0
373195,-85
373205,-91
373210,0
373216,0
373223,-90
373229,-91
373237,-88
373246,-88
373253,-89
373259,-91
373268,-85
373278,-85
373288,-87
373294,-87
373304,-86
373314,-88
373324,-85
373328,0
373334,0
373352,-86
373360,0
373366,0
373373,0
373384,0
373393,-89
373408,-86
373414,0
373418,0
373424,0
373433,-90
373444,0
373453,-89
373464,-86
373470,0
373476,0
373483,0
373495,-88
373505,-91
373509,0
373515,0
373525,0
373529,0
373535,0
373547,0
373557,0
373561,0
373567,0
373573,0
373583,0
373587,-86
373593,-86
373604,0
373609,-85
373618,0
373624,0
373630,0
373636,0
373643,0
373653,-86
373659,-86
373664,0
373670,0
373679,-87
373685,-87
373694,-88
373705,-89
373711,-90
373719,-89
373727,-89
373736,-89
373743,-87
373754,0
373758,-85
373767,0
373773,0
373779,0
373785,0
373793,-89
373803,-92
373808,0
373816,0
373823,0
373833,-91
373837,0
373843,0
373852,-92
373862,0
373871,-84
373881,-88
373887,-88
373891,0
373897,-87
373907,-87
373911,0
373917,0
373923,0
373933,-86
373938,0
373944,0
373954,0
373958,-88
373968,-88
373971,-89
373977,-87
373986,-87
373993,0
374000,0
374006,0
374016,-91
374020,0
374026,0
374033,0
374039,-89
374048,-85
374054,-85
374063,-87
374074,-89
374083,-86
374093,-90
374097,0
374103,0
374115,-90
374126,-86
374133,-90
374146,0
374153,-86
374161,-85
374167,-93
374174,-93
374185,0
374189,-86
374203,-87
374216,0
374223,0
374229,0
374235,0
374244,-89
374258,0
374264,0
374277,0
374283,0
374289,0
374295,0
374308,-87
374322,0
374330,0
374336,0
374343,-87
374351,0
374357,-87
374363,-87
374371,-88
374380,-87
374386,-87
374396,0
374404,0
374414,0
374420,0
374429,-85
374436,-85
374444,0
374454,-87
374468,0
374475,0
374487,-86
374497,-86
374506,-86
374514,0
374523,-89
374531,-87
374537,0
374543,0
374553,-88
374559,0
374566,0
374578,0
374585,0
374596,-86
374608,-89
374618,0
374625,0
374635,0
374640,0
374646,0
374653,0
374661,0
374667,0
374673,0
374689,0
374695,0
374709,0
374715,0
374724,-89
374738,-89
374746,0
374753,0
374759,0
374768,0
374774,0
374780,-88
374786,-88
374800,0
374806,0
374813,0
374826,-90
374833,0
374839,0
374845,0
374855,-87
374865,-86
374874,-87
374880,0
374886,0
374895,-87
374905,-88
374910,-88
374919,0
374925,0
374939,-89
374948,-87
374957,-89
374967,-85
374977,-87
374995,-88
375006,0
375013,0
375023,0
375033,0
375041,-89
375050,-87
375063,0
375074,0
375079,-87
375089,0
375095,0
375105,0
375111,0
375118,-85
375130,0
375142,-88
375151,0
375158,-85
375167,-87
375177,0
375187,-84
375196,-84
375203,-86
375213,0
375217,-86
375225,-86
375235,0
375239,-86
375245,-86
375253,0
375259,-87
375268,-87
375278,0
375285,0
375294,-87
375304,-83
375309,-89
375319,-87
375328,-88
375337,-88
375344,-88
375357,0
375363,0
375371,0
375377,-84
375386,0
375393,0
375401,0
375407,0
375413,0
375423,-87
375428,-88
375438,-87
375448,-86
375459,-85
375470,-87
375483,0
375488,-88
375496,-88
375506,-88
375513,0
375525,-86
375533,-86
375544,0
375553,0
375563,0
375567,-87
375573,-87
375585,-89
375597,-88
375606,-88
375613,-88
375623,-88
375633,-86
375638,-89
375647,-89
375656,-89
375666,-87
375671,0
375677,-89
375686,-89
375697,-87
375706,-87
375720,-87
375729,-88
375736,-88
375746,-89
375753,0
375759,-86
375768,0
375774,0
375780,-88
375786,-88
375796,-87
375800,-84
375809,-86
375819,0
375825,0
375831,-88
375839,0
375845,0
375858,-87
375864,-87
375873,-87
375884,-89
375889,0
375895,0
375905,0
375910,-87
375919,0
375925,0
375936,0
375946,-84
375955,-86
375964,-85
375974,-90
375980,-90
375983,-85
375993,0
375998,-88
376008,-84
376017,0
376023,0
376037,0
376043,0
376053,-89
376057,0
376063,0
376076,-88
376083,-86
376102,-88
376111,-84
376121,0
376127,0
376133,0
376146,-88
376153,0
376165,-83
376174,-86
376183,-88
376196,-86
376203,-86
376211,-86
376220,-91
376229,-88
376239,-87
376249,0
376255,0
376264,-86
376273,-87
376283,-87
376288,-89
376294,-89
376303,-86
376314,-86
376326,0
376339,-86
376348,0
376354,0
376363,-86
376375,-89
376390,0
376392,0
376402,-85
376409,0
376415,0
376424,-86
376433,-86
376445,-91
376452,-82
376461,0
376467,-86
376476,-86
376483,-84
376495,-85
376503,-88
376517,-86
376526,-86
376534,-86
376545,0
376559,0
376565,0
376574,-86
376583,-86
376591,-86
376600,-86
376609,0
376615,0
376627,0
376633,0
376641,0
376647,0
376653,0
376661,0
376667,0
376673,0
376683,-88
376688,0
376694,0
376703,-87
376713,-89
376721,-86
376730,-85
376739,0
376745,0
376755,-89
376763,-88
376776,-87
376783,-89
376796,-87
376806,-87
376812,0
376824,-89
376834,-90
376844,-88
376855,-89
376868,-90
376877,-85
376887,0
376894,0
376903,-91
376910,0
376919,-86
376928,-88
376938,-86
376947,0
376953,0
376963,-88
376968,0
376974,0
376983,-87
376993,-84
376998,-85
377007,0
377013,0
377026,0
377033,-89
377045,-87
377051,-88
377060,-87
377069,0
377075,0
377083,-87
377095,0
377105,0
377110,0
377116,0
377123,-89
377134,-86
377143,-81
377151,-86
377160,0
377166,0
377176,-88
377178,0
377184,0
377194,-86
377204,-88
377218,-82
377227,-87
377236,-87
377246,-87
377253,0
377264,-91
377274,-85
377288,-85
377293,-81
377303,-87
377308,-89
377320,-90
377337,0
377343,0
377351,-86
377363,-91
377375,-87
377386,-89
377398,-90
377410,-88
377420,0
377427,-86
377437,0
377444,0
377453,-88
377466,0
377473,-90
377483,-82
377488,-86
377497,-86
377509,-90
377519,-90
377524,-85
377533,-90
377543,-87
377553,-87
377563,-86
377575,-88
377589,0
377595,0
377605,0
377610,0
377616,0
377623,0
377633,-87
377639,-87
377648,0
377654,0
377663,0
377674,-86
377684,-87
377693,0
377706,-88
377717,-88
377726,-88
377733,-88
377746,-86
377753,-89
377763,-88
377773,-86
377778,-85
377795,-90
377805,-87
377814,0
377821,-88
377832,-85
377847,-89
377854,-87
377863,-88
377871,0
377877,-87
377886,-87
377896,-82
377903,0
377913,-85
377918,-83
377927,-87
377937,-89
377946,-89
377956,-87
377961,-88
377973,-86
377986,-88
377996,-86
378005,-86
378015,0
378020,-89
378030,-87
378039,0
378045,0
378058,-86
378068,-86
378074,-88
378087,0
378093,0
378104,-87
378113,-88
378123,-87
378128,-88
378138,-88
378143,-88
378151,-87
378161,-84
378170,0
378179,-87
378190,-86
378201,0
378207,-86
378220,-86
378230,-86
378233,-87
378245,-88
378255,0
378265,-86
378275,-88
378284,-88
378294,0
378299,-87
378309,-87
378314,-88
378323,-88
378333,-86
378338,-87
378347,0
378353,0
378363,0
378368,-85
378377,0
378383,0
378393,-86
378398,-85
378407,-86
378417,-86
378432,-85
378444,0
378451,-88
378461,-88
378469,-88
378478,-85
378493,-86
378501,-85
378510,-87
378523,-85
378536,-85
378545,-88
378559,-87
378572,-86
378587,0
378594,0
378606,-83
378613,0
378630,-85
378640,-85
378643,0
378653,-87
378658,-87
378664,-87
378671,-88
378685,-86
378694,-87
378703,-88
378713,0
378718,-83
378727,-85
378735,-85
378746,-86
378753,-87
378763,-87
378773,-87
378778,-83
378790,-86
378801,-88
378807,-88
378811,0
378817,-88
378826,-88
378833,0
378843,-89
378847,0
378853,0
378863,-85
378869,-84
378878,-88
378887,-84
378897,-84
378901,-86
378911,-89
378916,-89
378923,0
378933,0
378938,0
378944,0
378951,-84
378959,-91
378968,0
378974,0
378983,-85
378993,-87
378998,-87
379008,-87
379011,-86
379022,0
379035,0
379045,0
379050,-84
379060,-84
379063,-87
379074,-87
379081,-88
379093,-85
379103,-88
379117,-85
379127,-86
379134,-86
379144,0
379149,-86
379158,-85
379164,-85
379173,-87
379183,0
379188,-86
379194,-86
379204,-91
379213,-84
379223,0
379228,0
379234,0
379243,-87
379255,-87
379268,-92
379277,-84
379287,-84
379300,-86
379309,-86
379315,-86
379323,-84
379335,0
379349,-88
379358,-88
379364,-88
379374,-88
379381,0
379387,-83
379400,-86
379407,-84
379417,-83
379426,-83
379433,0
379445,-86
379453,-84
379463,-85
379471,-86
379477,0
379483,0
379493,-82
379506,0
379513,0
379521,-86
379530,-88
379539,-86
379548,-84
379554,-84
379563,-83
379573,-86
379579,-83
379588,0
379594,0
379603,-82
379613,-84
379619,-84
379628,0
379634,0
379641,-88
379656,0
379661,0
379667,0
379673,0
379685,0
379694,-83
379705,0
379720,-90
379739,-87
379749,-89
379755,-89
379764,0
379774,-86
379780,-86
379786,-87
379795,0
379807,0
379813,0
379826,-86
379833,0
379843,0
379849,0
379853,-83
379861,0
379867,-87
379876,-87
379883,-84
379893,-83
379898,-87
379908,-87
379913,-89
379924,0
379933,-83
379943,0
379950,-87
379956,-87
379963,0
379977,0
379984,0
379991,0
379997,-84
380010,-84
380016,-84
380026,-85
380033,0
380043,-88
380053,-88
380066,-87
380073,-86
380086,-91
380093,0
380106,0
380116,-87
380123,0
380131,-84
380139,-84
380148,0
380154,0
380168,-86
380178,-82
380188,-84
380195,-84
380208,-86
380217,-83
380226,-83
380233,0
380245,0
380254,0
380264,-83
380270,-84
380286,-83
380293,0
380303,-86
380308,-86
380314,-86
380327,-85
380338,0
380353,-83
380359,-83
380363,0
380371,0
380377,0
380384,0
380391,-86
380404,-85
380414,-84
380423,-85
380431,-82
380445,-83
380460,-88
380478,-90
380484,-90
380491,-84
380497,-86
380504,-86
380511,-83
380518,0
380532,0
380543,-90
380553,-86
380558,0
380564,0
380576,-86
380583,0
380591,-82
380605,-82
380613,0
380621,-84
380631,0
380642,0
380654,-84
380667,-87
380677,-87
